id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
197677,https://www.airbnb.com/rooms/197677,20250323161203,2025-03-24,city scrape,Oshiage Holiday Apartment,,,https://a0.muscache.com/pictures/38437056/d27fa43f_original.jpg,964081,https://www.airbnb.com/users/show/964081,Yoshimi & Marek,2011-08-13,"Tokyo, Japan",Would love to travel all over the world and meet and feel the different people and cultures.,within a day,1.0,0.92,t,https://a0.muscache.com/im/users/964081/profile_pic/1319512318/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/964081/profile_pic/1319512318/original.jpg?aki_policy=profile_x_medium,Sumida District,1,2,"['email', 'phone']",t,t,,Sumida Ku,,35.71707,139.82608,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Smoke alarm"", ""Dryer"", ""TV"", ""Hangers"", ""Heating"", ""Microwave"", ""Air conditioning"", ""Self check-in"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Shampoo"", ""Refrigerator"", ""Kitchen"", ""Lockbox"", ""Iron"", ""Hot water"", ""Free washer \u2013 In unit"", ""Essentials"", ""Dishes and silverware"", ""Wifi""]",10400.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,t,10,23,37,147,2025-03-24,183,8,0,72,9,48,499200.0,2011-09-21,2024-12-12,4.78,4.75,4.91,4.85,4.84,4.56,4.8,M130003350,f,1,1,0,0,1.11
905944,https://www.airbnb.com/rooms/905944,20250323161203,2025-03-24,city scrape,4F Spacious Apartment in Shinjuku / Shibuya Tokyo,"NEWLY RENOVATED property entirely for you & your travel companions, located in the vibrant neighborhood of Hatagaya, 3 minutes on train or 15 minutes walking to Shinjuku. Easy access to Shibuya / Shinjuku & fits up to 6 guests. The calendar is always up to date. The apartment has 40+ sq mts / 450+ sq ft, 2 bedrooms, 1 living/dining room. Simply put: it's TWICE as big as most apartments in central Tokyo and features ADSL Wifi, 2 HVACs ( 1 per room), washing machine, shower room and a kitchenette.","Hatagaya is a great neighborhood located 4 minutes by train train from Shinjuku (15-20 minutes walking).<br />It is extremely lively by any international standards but not as crowded a Shinjuku.<br />It features dozens of family restaurants, convenience stores and bars open 24X7.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTA1OTQ0/original/d1e48374-2f19-4f03-868e-22a0665d34a4.jpeg,4847803,https://www.airbnb.com/users/show/4847803,Best Stay In Tokyo!,2013-01-25,"Tokyo, Japan",A host backed up by a team of professional cleaning staff looking to help you feel at home!,within an hour,1.0,1.0,t,https://a0.muscache.com/im/users/4847803/profile_pic/1411352943/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4847803/profile_pic/1411352943/original.jpg?aki_policy=profile_x_medium,Shibuya District,9,18,"['email', 'phone']",t,t,"Shibuya, Tokyo Prefecture, Japan",Shibuya Ku,,35.67878,139.67847,Entire rental unit,Entire home/apt,6,1.5,1.5 baths,2.0,4.0,"[""Portable fans"", ""Ethernet connection"", ""Smoke alarm"", ""Bed linens"", ""TV"", ""Japan available brand conditioner"", ""Cooking basics"", ""Rinnai stainless steel gas stove"", ""Radiant heating"", ""Hangers"", ""Toaster"", ""Long term stays allowed"", ""Drying rack for clothing"", ""AC - split type ductless system"", ""Laundromat nearby"", ""Exterior or entryway security camera present"", ""Microwave"", ""Dining table"", ""City skyline view"", ""Self check-in"", ""Private patio or balcony"", ""Fire extinguisher"", ""Babysitter recommendations"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Shampoo"", ""Extra pillows and blankets"", ""Refrigerator"", ""Room-darkening shades"", ""Clothing storage: closet"", ""Kitchen"", ""Lockbox"", ""Iron"", ""Hot water"", ""Essentials"", ""Coffee maker"", ""Dishes and silverware"", ""Japanese local brand body soap"", ""First aid kit"", ""Paid parking off premises"", ""Wifi""]",27735.0,5,1125,1.0,10.0,365.0,1125.0,4.8,1009.6,,t,1,6,23,267,2025-03-24,254,48,4,185,42,255,7072425.0,2013-04-07,2025-03-17,4.81,4.82,4.8,4.88,4.92,4.8,4.8,Hotels and Inns Business Act | æ¸‹è°·åŒºä¿å¥æ‰€é•· | 31æ¸‹å¥ç”ŸåŽç¬¬4972å·,t,8,8,0,0,1.74
1016831,https://www.airbnb.com/rooms/1016831,20250323161203,2025-03-24,city scrape,5 mins Shibuya Cat modern sunny  Shimokita,"Hi there, I am Wakana and I live with my two friendly cats.<br />I designed and built a house 11 years ago.<br /> I am a business freelancer and one of my business is a real estate agent, so if you are looking for properties in Japan, I can be of a help!<br /><br />My house is located near Ikenoue station, 5 minutes from Shibuya by Inokashira line. 12 mins walk to Shimokitazawa, hipster neighborhood.<br /><br />If you have time, it would be nice to have a chat or go out for a drink.","The location is walkable distance to famous Shimokitazawa, known to be a posh residential area without any high rise buildings. In just 10 minutes you can be at the heart of the trendy, funky, and bohemian Shimokitazawa that has a smorgasbord of affordable yet mouth-wateringly good restaurants and vintage clothes shops. The house is well situated in between train stations: 5 minutes walk to Ikenoue station on Inokashira line, 3rd stop from Shibuya station. 8 minutes walk to Shimokitazawa station on Odakyu line, 10 minutes from Shimokitazawa to Shinjuku by train. All very convenient!  <br /><br />I am happy to share the map for the near-by restaurant (breakfast, lunch and dinner) once the booking is done!",https://a0.muscache.com/pictures/airflow/Hosting-1016831/original/a9db6fec-9d5b-4764-ad3f-c13695c9a041.jpg,5596383,https://www.airbnb.com/users/show/5596383,Wakana,2013-03-24,"Tokyo, Japan","Hi there, I am Wakana! I am an openminded, friendly and postive person. That's what other say:)
I enjoy meeting new people via Airbnb and love it.

I used to live in Sydney and India altogether for 8 years in my 20s.

If you want to share some time with me, Let's grab drink or food!",within a few hours,1.0,0.96,t,https://a0.muscache.com/im/pictures/user/User-5596383/original/b5f86443-bd85-4011-a9e4-9ce50a40dd41.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-5596383/original/b5f86443-bd85-4011-a9e4-9ce50a40dd41.jpeg?aki_policy=profile_x_medium,Shimokitazawa,1,6,"['email', 'phone']",t,t,"Setagaya, Tokyo Prefecture, Japan",Setagaya Ku,,35.658,139.67134,Private room in home,Private room,2,1.0,1 shared bath,1.0,2.0,"[""Portable fans"", ""Ethernet connection"", ""Smoke alarm"", ""Bed linens"", ""Cooking basics"", ""Dishwasher"", ""Shared patio or balcony"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Hangers"", ""Heating"", ""Free dryer \u2013 In unit"", ""Toaster"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Bread maker"", ""24 inch TV with standard cable"", ""\u30a4\u30bd\u30c3\u30d7 body soap"", ""AC - split type ductless system"", ""Laundromat nearby"", ""Clothing storage: walk-in closet"", ""Freezer"", ""Rice maker"", ""Dining table"", ""Bidet"", ""Wine glasses"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Extra pillows and blankets"", ""Blender"", ""Host greets you"", ""Refrigerator"", ""Stainless steel gas stove"", ""\u30d8\u30eb\u30b7\u30aa oven"", ""Bathtub"", ""Dedicated workspace"", ""Kitchen"", ""Bikes"", ""Lock on bedroom door"", ""Shower gel"", ""Iron"", ""Hot water"", ""Hot water kettle"", ""Free washer \u2013 In unit"", ""Essentials"", ""Coffee maker"", ""Dishes and silverware"", ""First aid kit"", ""Paid parking lot off premises"", ""\u30a4\u30bd\u30c3\u30d7 conditioner"", ""Fast wifi \u2013 52 Mbps"", ""\u30a4\u30bd\u30c3\u30d7 shampoo"", ""Microwave"", ""Cleaning products""]",25143.0,2,7,2.0,2.0,7.0,7.0,2.0,7.0,,t,11,41,50,50,2025-03-24,276,16,1,50,12,96,2413728.0,2013-04-06,2025-02-24,4.95,4.94,4.84,4.95,4.98,4.92,4.9,M130001107,f,1,0,1,0,1.89
1196177,https://www.airbnb.com/rooms/1196177,20250323161203,2025-03-24,city scrape,Homestay at Host's House -  Senju-Ohashi Station,"Our accommodation offers:  <br /><br />1. **Great Accessibility**  <br />   Just a short walk from Kitasenju Station, with easy access to Ueno, Asakusa, and Narita and Haneda airports. Ideal for sightseeing and business.  <br /><br />2. **Peaceful Environment**  <br />   Located in a quiet residential area, perfect for relaxing while enjoying city conveniences.  <br /><br />3. **Reliable Support**  <br />   Always available to help with any questions or concerns for a worry-free stay.  <br /><br />We aim to make your visit comfortable and memorable.","There are shopping mall near Senjuohashi station.<br />supermarket,restaurants(Mcdonald's,Yoshinoya,Otoya,Chinese,Italian ) are 5min away.<br /><br />Big hub station,Kitasenju is walking distance.15min by foot.<br />From Kitasenju,you can go Ginza,Roppongi,Tsukiji,Tokyo sky tree,even Nikko,Hakone directly.<br /><br /><br />Close to fish market.<br />you can enjoy fresh sashimi.<br /><br />There are many Japanese pubric bath called ' SENTO' near my house.Everybody take a bath all naked. <br />There are some rules to take a bath,so I will teach you how to enjoy SENTO.",https://a0.muscache.com/pictures/72890882/05ecbdaa_original.jpg,5686404,https://www.airbnb.com/users/show/5686404,Yukiko,2013-03-30,"Tokyo, Japan","å‡ºèº«åœ°ã€€æ±äº¬_x000D_
å¥½ããªã“ã¨ã€€æ—…è¡Œã€ãƒ†ãƒ‹ã‚¹_x000D_
_x000D_
A host is the husband and wife who did round-the-world honeymoon. _x000D_
We have visited more than 50countries._x000D_
Let'stalk about travel. ",within an hour,1.0,0.91,t,https://a0.muscache.com/im/users/5686404/profile_pic/1365075938/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5686404/profile_pic/1365075938/original.jpg?aki_policy=profile_x_medium,Adachi District,1,2,"['email', 'phone']",t,t,"è¶³ç«‹åŒº, Tokyo, Japan",Adachi Ku,,35.74363,139.79852,Private room in home,Private room,3,1.5,1.5 baths,1.0,0.0,"[""Smoke alarm"", ""Dishwasher"", ""Bed linens"", ""TV"", ""Luggage dropoff allowed"", ""Hangers"", ""Heating"", ""Fast wifi \u2013 172 Mbps"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Exterior or entryway security camera present"", ""Children\u2019s dinnerware"", ""Freezer"", ""Dining table"", ""Bidet"", ""Coffee"", ""Self check-in"", ""Private living room"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Shampoo"", ""Extra pillows and blankets"", ""Host greets you"", ""Refrigerator"", ""Bathtub"", ""Body soap"", ""Room-darkening shades"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Lockbox"", ""Lock on bedroom door"", ""Iron"", ""Hot water"", ""Hot water kettle"", ""Free washer \u2013 In unit"", ""Essentials"", ""Dishes and silverware"", ""First aid kit"", ""Children\u2019s books and toys"", ""Microwave"", ""Conditioner"", ""Cleaning products""]",6243.0,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,1,24,54,54,2025-03-24,140,27,3,54,27,162,1011366.0,2013-08-10,2025-03-23,4.81,4.9,4.8,4.94,4.91,4.75,4.83,M130007760,f,1,0,1,0,0.99
1249571,https://www.airbnb.com/rooms/1249571,20250323161203,2025-03-24,city scrape,Unique stay! New&1min to the subway,,,https://a0.muscache.com/pictures/d37dbd4c-dcb6-4f07-8869-67c0d865367f.jpg,6809418,https://www.airbnb.com/users/show/6809418,Yume,2013-06-09,"Tokyo, Japan","Hi!  I'm Yume originally from Japan.

I would love to share my cozy house in Hiroo where located in the amazing neighborhood. 

This place is build in 2012 by a local architect Motoji Funatsu.  (famous for designing tiny houses)
I would love you to feel all the natural lights and beautiful concrete house.

I would love to help you to make your dream travels come true.
(Nothing is impossible!)
Please let me know anything you would love to do in Japan.

Lifeâ€™s work /  airbnb since 2013!  
radio host (travel channel and shopping street's PR channnel),  corporation aggregate of short term rental,  
Hiroo shopping street ASSOC. (PR)

Love / cats&dogs, travel (been to 30 countries) , glamping, disney land and sea, anime, art, fashion.
",within a day,1.0,0.89,t,https://a0.muscache.com/im/pictures/user/8aa2c8ac-be9e-41c8-b793-2c0da070d152.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8aa2c8ac-be9e-41c8-b793-2c0da070d152.jpg?aki_policy=profile_x_medium,Shibuya District,1,2,"['email', 'phone']",t,t,,Shibuya Ku,,35.65111,139.72165,Entire home,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Cooking basics"", ""Bed linens"", ""Dishwasher"", ""Ceiling fan"", ""Luggage dropoff allowed"", ""Hangers"", ""Long term stays allowed"", ""Induction stove"", ""Laundromat nearby"", ""Freezer"", ""Rice maker"", ""Dining table"", ""Bidet"", ""Wine glasses"", ""Bose sound bar Bluetooth sound system"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Coffee maker: french press, pour-over coffee"", ""Shampoo"", ""Private entrance"", ""Extra pillows and blankets"", ""Host greets you"", ""Refrigerator"", ""HDTV with Netflix, Apple TV, Disney+, DVD player"", ""Portable air conditioning"", ""Bathtub"", ""Body soap"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Kitchen"", ""Shower gel"", ""Iron"", ""Hot water"", ""Hot water kettle"", ""Portable heater"", ""Free washer \u2013 In unit"", ""Essentials"", ""Dishes and silverware"", ""First aid kit"", ""Fast wifi \u2013 74 Mbps"", ""Books and reading material"", ""Microwave"", ""Conditioner"", ""Cleaning products""]",56751.0,8,365,8.0,8.0,365.0,365.0,8.0,365.0,,t,3,3,3,90,2025-03-24,143,15,0,90,22,240,13620240.0,2013-09-18,2024-12-21,4.96,4.96,4.97,4.96,4.92,4.98,4.89,M130000957,f,1,1,0,0,1.02
3657357,https://www.airbnb.com/rooms/3657357,20250323161203,2025-03-24,city scrape,2 TINY Apartments - 1 Listing Central Tokyo Nakano,"2 TINY apartments that together make a spacious location in the heart of Tokyo! 1 apartment on top of the other, perfect for up to 6 guests. I do advertise the properties separately, so if you are booking this listing, it's because you have a family of more than 3 staying.  5 minutes from JR Higashinakano station, which offers tons of restaurants, 50 meters away from 5 other superb restaurants ranging from Japanese to Spanish. Come and enjoy this charming and vibrant neighborhood like a local!","Central Tokyo is gathering of many small â€œcitiesâ€ called wards, one of them is Nakano. In a recent census, Nakano has a population of 300 thousand people offering with a population density of 20,000 people per squared kilometer. In simple words very nicely packed and crowded. This offers many things to do! Choosing Nakano as your center has many advantages, including being right next to Shinjuku, but getting much more living space at a much lower cost. In addition, this vibrant part of the city is not as crowded as Shinjuku, but still full of action. And if you insist on going to Shinjuku where 3.5 million people transit per day you will be able to do it in just 10 minutes.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzY1NzM1Nw%3D%3D/original/7833d866-480b-4d42-a4c8-72bb549b087b.jpeg,4847803,https://www.airbnb.com/users/show/4847803,Best Stay In Tokyo!,2013-01-25,"Tokyo, Japan",A host backed up by a team of professional cleaning staff looking to help you feel at home!,within an hour,1.0,1.0,t,https://a0.muscache.com/im/users/4847803/profile_pic/1411352943/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4847803/profile_pic/1411352943/original.jpg?aki_policy=profile_x_medium,Shibuya District,9,18,"['email', 'phone']",t,t,"Nakano, Tokyo Prefecture, Japan",Nakano Ku,,35.70928,139.6872,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,5.0,"[""Ethernet connection"", ""Smoke alarm"", ""Bed linens"", ""Cooking basics"", ""Hangers"", ""Heating"", ""Long term stays allowed"", ""Exterior or entryway security camera present"", ""Microwave"", ""Air conditioning"", ""Self check-in"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Shampoo"", ""Private entrance"", ""Extra pillows and blankets"", ""Refrigerator"", ""Kitchen"", ""Lockbox"", ""Washer"", ""Iron"", ""Hot water"", ""Essentials"", ""Coffee maker"", ""Dishes and silverware"", ""First aid kit"", ""Hot tub"", ""Paid parking off premises"", ""Wifi""]",25730.0,5,20000,1.0,10.0,365.0,20000.0,4.9,17889.7,,t,0,0,0,240,2025-03-24,63,13,0,160,11,130,3344900.0,2014-09-29,2025-01-15,4.84,4.87,4.76,4.86,4.84,4.87,4.82,Hotels and Inns Business Act | ä¸­é‡ŽåŒºä¿å¥æ‰€ | 30ä¸­ç’°ç”Ÿç’°ç¬¬92å·,f,8,8,0,0,0.49
3956263,https://www.airbnb.com/rooms/3956263,20250323161203,2025-03-24,city scrape,TINY Home in Shibuya Close to Shinjuku,"Located in the hip neighborhood of Hatagaya in the Shibuya district, this house puts you  in the heart of Tokyo with superb access to Shinjuku (4 min)  and Shibuya (10 min). Filled with restaurants, bars and cafes Hatagaya will surely be a place you call home!","This Nishihara TINY house is located 4 minutes from the Hatagaya station in the HEART of Tokyo. A 4-minute train ride takes you to the vibrant Shinjuku station hub. (i.e.: 15 - 20 minutes walking which is absolutely prime).  Shinjuku is one of Tokyo major hub station transiting approximately 3.5 million people a day and itâ€™s VERY EXITING. Being 4 minutes away from Shinjuku gives you the best of all worlds as a 4-minute train ride takes you to the exiting world of Shinjuku and at night when you have had enough of the crowds you will be able to come to your quite spot in the city for some shuteye. Please note that while I say ""quiet"" it is just relative as Hatagaya is still VERY LIVELY under any international standards with dozens of restaurants and bars open 24X7.",https://a0.muscache.com/pictures/miso/Hosting-3956263/original/c52f4c35-69b4-40cd-9af2-0b976f942261.jpeg,4847803,https://www.airbnb.com/users/show/4847803,Best Stay In Tokyo!,2013-01-25,"Tokyo, Japan",A host backed up by a team of professional cleaning staff looking to help you feel at home!,within an hour,1.0,1.0,t,https://a0.muscache.com/im/users/4847803/profile_pic/1411352943/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4847803/profile_pic/1411352943/original.jpg?aki_policy=profile_x_medium,Shibuya District,9,18,"['email', 'phone']",t,t,"Shibuya, Tokyo Prefecture, Japan",Shibuya Ku,,35.67716,139.67957,Tiny home,Entire home/apt,5,1.0,1 bath,2.0,3.0,"[""Portable fans"", ""Ethernet connection"", ""Smoke alarm"", ""Bed linens"", ""Cooking basics"", ""Hangers"", ""Toaster"", ""Long term stays allowed"", ""Drying rack for clothing"", ""AC - split type ductless system"", ""Laundromat nearby"", ""Exterior or entryway security camera present"", ""Microwave"", ""Freezer"", ""Rice maker"", ""Bidet"", ""Dining table"", ""Self check-in"", ""Wine glasses"", ""Private patio or balcony"", ""Fire extinguisher"", ""Babysitter recommendations"", ""Heating - split type ductless system"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Mini fridge"", ""Shampoo"", ""Private entrance"", ""Extra pillows and blankets"", ""Pack \u2019n play/Travel crib - available upon request"", ""Bathtub"", ""Body soap"", ""Room-darkening shades"", ""Dedicated workspace"", ""Clothing storage"", ""Kitchen"", ""Lockbox"", ""Iron"", ""Hot water"", ""Iris Oyama induction stove"", ""Hot water kettle"", ""Free washer \u2013 In unit"", ""Essentials"", ""Coffee maker"", ""Dishes and silverware"", ""First aid kit"", ""Paid parking off premises"", ""Wifi"", ""Conditioner"", ""Cleaning products""]",21282.0,5,1125,1.0,5.0,365.0,1125.0,4.8,1039.8,,t,2,4,14,253,2025-03-24,189,38,4,171,41,255,5426910.0,2014-10-24,2025-03-14,4.83,4.81,4.75,4.91,4.91,4.87,4.81,Hotels and Inns Business Act | æ¸‹è°·åŒºä¿å¥æ‰€é•· | 31æ¸‹å»ºç”ŸåŽç¬¬ï¼—ï¼—ï¼å·,f,8,8,0,0,1.49
17320863,https://www.airbnb.com/rooms/17320863,20250323161203,2025-03-24,city scrape,TINY Central Apartment 7 Minutes from Shinjuku 1F,"TINY yet spacious apartment in Tokyo! Perfect for the solo traveler. 5 minutes from JR Higashinakano station. recently opened at a super opening promotion price! JR Higashi Nanako is on the JR line so you can use your JR pass if you have one. The property has many convenience stores, family restaurants and cafes nearby. Just 50 meters away you have 5 well-known restaurants each with specialties ranging from Japanese to Spanish. Come and enjoy this charming and vibrant neighborhood like a local!",Higashi-Nakano is a great spot for those looking for a taste of Authentic Japan. Literately more than 100 restaurants within blocks from the apartment.<br /><br />Also surrounded by temples and parks for those who just want to get lost while walking for the day.,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTczMjA4NjM%3D/original/66fca71c-2827-4263-9fe3-a85e79bdc6f5.jpeg,4847803,https://www.airbnb.com/users/show/4847803,Best Stay In Tokyo!,2013-01-25,"Tokyo, Japan",A host backed up by a team of professional cleaning staff looking to help you feel at home!,within an hour,1.0,1.0,t,https://a0.muscache.com/im/users/4847803/profile_pic/1411352943/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4847803/profile_pic/1411352943/original.jpg?aki_policy=profile_x_medium,Shibuya District,9,18,"['email', 'phone']",t,t,"Nakano-ku, TÅkyÅ-to, Japan",Nakano Ku,,35.70921,139.6872,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,3.0,"[""Private hot tub"", ""Smoke alarm"", ""Cooking basics"", ""Bed linens"", ""TV"", ""Paloma stainless steel gas stove"", ""Hangers"", ""Heating"", ""Toaster"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Laundromat nearby"", ""Exterior or entryway security camera present"", ""Microwave"", ""Rice maker"", ""Bidet"", ""Self check-in"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Shampoo"", ""Private entrance"", ""Refrigerator"", ""Pack \u2019n play/Travel crib - available upon request"", ""Body soap"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Kitchen"", ""Lockbox"", ""Single level home"", ""Iron"", ""Hot water"", ""Hot water kettle"", ""Free washer \u2013 In unit"", ""Essentials"", ""Coffee maker"", ""Dishes and silverware"", ""First aid kit"", ""Paid parking off premises"", ""Wifi"", ""Conditioner"", ""Cleaning products""]",15787.0,5,1125,1.0,10.0,365.0,1125.0,4.9,1034.4,,t,0,0,0,240,2025-03-24,98,10,0,160,17,100,1578700.0,2018-03-25,2025-02-02,4.78,4.83,4.69,4.88,4.95,4.8,4.68,Hotels and Inns Business Act | ä¸­é‡ŽåŒºä¿å¥æ‰€ | 30ä¸­ç’°ç”Ÿç’°ç¬¬92å·,f,8,8,0,0,1.15
20257694,https://www.airbnb.com/rooms/20257694,20250323161203,2025-03-23,city scrape,Monthly Solo Lady ONLY Spacious Room near Shibuya,"A private room in a house in a quiet residential neighborhood.6 min from train by walk.In order to provide a safe, clean, and high-quality space for both guests and hosts, please understand the following:ID information required.A separate lease agreement must be signed.<br /><br />- Unavailable for men.Check in strictly until 8pm.<br /><br />- The reservation is based on the person who is staying.<br /><br />- Shoes are strictly prohibited in the house.Please wipe dirty wheels, etc. with a wet tissue provided before bringing the carry case into the room.<br /><br />- The guest bedroom is on the second floor, and the host lives on the first floor.<br /><br />- Please store your personal belongings in the locked bedroom, and place only the minimum necessary items (toiletries, etc.) in the area where the washroom, toilet, and shower are located.<br /><br />Only those who have closed the door of the toilet, do not take out the slippers in the toilet, dry the wet towels on the towel, wipe i","Nice residential area with cherry blossom trees in spring. Lots of green and flowers. Super markets, convenience stores, many shops and restaurants are found nearby.<br /><br />Located in a residential area with good transportation.Shibuya is a large terminal 11 minutes by train, with a large number of restaurants, apparel shops, department stores, and specialty shops.When the signal turns blue, it is famous for the ""scramble intersection"" where pedestrians cross from various directions.Here's the statue of the Lungu Hachiko.The streets of Miyashita Park are izakayas all over Japan, and stylish cafes on the second floor.<br /><br />The green road to Jiyugaoka is a fun walkway.About 20 minutes from the house.<br />Komazawa Koen Park is also about a 20-minute walk from the house on a green road.An expansive park with a 1964 Tokyo Olympic.<br /><br />Yokohama is a port town about 20 minutes by train.<br /><br />If you are looking for a lively downtown area, please choose a facility in the",https://a0.muscache.com/pictures/d592a2c0-a668-4eff-98e3-d5ecdb2274c7.jpg,6648611,https://www.airbnb.com/users/show/6648611,Yukiko,2013-05-30,"Tokyo, Japan","A Japanese of an international marriage. Spent many years in Europe. Started Airbnb hosting in 2013 and pleased to say that most guests have been nice and use the house with care. There were, however, a few unfortunate incidences.
 
No smoking, well organized, clean and tidy and punctual guests are most welcome.  Enjoy your stay!
",within a few hours,1.0,0.71,f,https://a0.muscache.com/im/pictures/user/37a0c855-0b97-4bfd-8a98-51fef538124e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/37a0c855-0b97-4bfd-8a98-51fef538124e.jpg?aki_policy=profile_x_medium,Meguro District,3,3,"['email', 'phone']",t,t,"Meguro-ku, TÅkyÅ-to, Japan",Meguro Ku,,35.62245,139.67544,Private room in home,Private room,1,1.0,1 private bath,1.0,1.0,"[""Portable fans"", ""Smoke alarm"", ""Bed linens"", ""Backyard"", ""Hangers"", ""Heating"", ""Drying rack for clothing"", ""Courtyard view"", ""AC - split type ductless system"", ""Laundromat nearby"", ""Exterior or entryway security camera present"", ""Bidet"", ""Fire extinguisher"", ""Patio or balcony"", ""Hair dryer"", ""Washer \u2013\u00a0In building"", ""Extra pillows and blankets"", ""Host greets you"", ""Room-darkening shades"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Kaoh body soap"", ""Hot water"", ""Hot water kettle"", ""Essentials"", ""Dishes and silverware"", ""First aid kit"", ""Wifi"", ""Cleaning products""]",8873.0,28,45,14.0,28.0,45.0,45.0,27.5,45.0,,t,1,23,38,129,2025-03-23,13,0,0,129,0,0,0.0,2018-06-20,2020-02-19,4.46,4.75,4.77,4.67,4.75,4.83,4.42,M540000004,f,2,0,2,0,0.16
